dispnum3,styear,endyear,outcome,settle,hiact,hostlev,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
363,1976,1976,5,3,16,4,8,8,1,1,0,160,1976,1976,1,1,-9,571428.0,155.0,2244.0,53816.0,26458.0,10451.0,0.0058499,200,1976,1976,0,0,-9,11076590.0,337.0,22274.0,349764.0,56216.0,35000.0,0.02741
365,1976,1976,5,3,15,4,86,57,1,1,2,365,1976,1976,1,2,-9,138000000.0,4200.0,145000.0,1630081.0,256760.0,94647.0,0.1760274,740,1976,1976,0,0,-9,4972179.0,236.0,107399.0,485232.0,112775.0,62397.0,0.0553387
365,1976,1976,5,3,15,4,86,57,1,1,3,365,1976,1976,1,2,-9,138000000.0,4200.0,145000.0,1630081.0,256760.0,94647.0,0.1760274,740,1976,1976,0,0,-9,4972179.0,236.0,107399.0,485232.0,112775.0,62397.0,0.0553387
1190,1976,1976,6,1,17,4,31,31,1,1,1,91,1976,1976,1,1,-9,23700.0,12.0,0.0,1960.0,3202.0,508.0,0.0003504,92,1976,1976,1,1,-9,37920.0,8.0,10.0,2826.0,4122.0,776.0,0.0004387
1289,1976,1976,5,3,8,3,91,91,1,1,2,640,1976,1976,1,1,-9,2534791.0,674.0,1469.0,29541.0,40916.0,9467.0,0.0097376,350,1976,1976,1,1,-9,1559861.0,186.0,1110.0,27580.0,9167.0,1829.0,0.0033037
1289,1976,1976,5,3,8,3,91,91,1,1,1,640,1976,1976,1,1,-9,2534791.0,674.0,1469.0,29541.0,40916.0,9467.0,0.0097376,350,1976,1976,1,1,-9,1559861.0,186.0,1110.0,27580.0,9167.0,1829.0,0.0033037
1339,1976,1976,5,3,16,4,1,1,1,1,1,471,1976,1976,1,1,-9,48464.0,10.0,0.0,2246.0,7734.0,688.0,0.0005718,481,1976,1976,0,0,-9,20114.0,3.0,0.0,2550.0,612.0,106.0,0.000117
1368,1976,1976,5,3,17,4,192,192,1,1,1,500,1976,1976,1,1,-9,99788.0,25.0,8.0,2425.0,11943.0,472.0,0.0008206,501,1976,1976,0,0,-9,54000.0,9.0,0.0,10776.0,13853.0,1003.0,0.0010245
1377,1976,1976,8,3,17,4,1,1,1,1,0,666,1976,1976,1,2,-9,3548631.0,172.0,70.0,11974.0,3533.0,1483.0,0.0032041,500,1976,1976,0,0,-9,99788.0,25.0,8.0,2425.0,11943.0,472.0,0.0008206
1469,1976,1976,5,3,17,4,3,3,1,1,1,771,1976,1976,1,1,-9,91614.0,126.0,90.0,4233.0,80815.0,3975.0,0.0049946,750,1976,1976,1,1,-9,2878683.0,1440.0,9313.0,191451.0,616333.0,64047.0,0.0536123
1720,1976,1976,5,3,16,4,29,1,1,1,1,345,1976,1976,1,2,-9,1826747.0,275.0,2757.0,43331.0,21573.0,3242.0,0.0054394,339,1976,1976,0,0,-9,135621.0,52.0,0.0,4317.0,2454.0,227.0,0.0006052
2317,1976,1976,5,3,7,3,30,1,1,1,1,101,1976,1976,1,1,-9,417725.0,55.0,937.0,91663.0,12177.0,5242.0,0.0038633,110,1976,1976,0,0,-9,18000.0,5.0,0.0,346.0,794.0,0.0,7.72e-05
2318,1976,1976,5,3,12,3,30,1,1,1,1,115,1976,1976,1,1,-9,0.0,1.0,0.0,216.0,354.0,123.0,4.89e-05,110,1976,1976,1,1,-9,18000.0,5.0,0.0,346.0,794.0,0.0,7.72e-05
2335,1976,1976,6,1,17,4,7,7,1,1,0,666,1976,1976,1,2,-9,3548631.0,172.0,70.0,11974.0,3533.0,1483.0,0.0032041,2,1976,1976,0,0,-9,91013000.0,2075.0,116121.0,2536257.0,218035.0,55721.0,0.1424627
2956,1976,1976,5,3,15,4,1,1,1,1,4,710,1976,1976,1,2,-9,31700000.0,4300.0,20460.0,676074.0,943793.0,113010.0,0.1176553,732,1976,1976,0,0,-9,876033.0,610.0,2725.0,47777.0,35849.0,16842.0,0.0105404
2958,1976,1976,5,3,15,4,1,1,1,1,4,2,1976,1976,1,2,-9,91013000.0,2075.0,116121.0,2536257.0,218035.0,55721.0,0.1424627,40,1976,1976,0,0,-9,-9.0,125.0,250.0,15497.0,9430.0,2216.0,0.0023364
2960,1976,1976,5,3,12,3,1,1,1,1,0,2,1976,1976,1,2,-9,91013000.0,2075.0,116121.0,2536257.0,218035.0,55721.0,0.1424627,731,1976,1976,0,0,-9,1003962.0,500.0,5300.0,41130.0,16621.0,2133.0,0.0067056
3176,1976,1976,6,4,7,3,173,173,1,1,1,645,1976,1976,1,2,-9,1760921.0,190.0,0.0,15488.0,11505.0,6444.0,0.0039433,652,1976,1976,0,0,-9,957844.0,240.0,0.0,4866.0,7627.0,2372.0,0.0027841
1337,1976,1977,5,3,14,4,182,182,1,1,1,620,1976,1977,1,1,-9,1192164.5,27.5,0.0,9254.5,2373.0,1420.5,0.0011687000000000002,483,1976,1977,0,0,-9,27504.5,10.0,0.0,222.5,4164.5,240.5,0.00029255000000000004
2139,1977,1977,5,3,7,3,94,94,1,1,0,90,1977,1977,1,1,-9,77700.0,14.0,0.0,3365.0,6364.0,742.0,0.0005712,200,1977,1977,0,0,-9,11886891.0,326.0,20411.0,346357.0,56190.0,34921.0,0.026294
2140,1977,1977,5,3,17,4,77,77,1,1,1,500,1977,1977,1,1,-9,135864.0,23.0,15.0,2495.0,12352.0,492.0,0.0008297,510,1977,1977,0,0,-9,136572.0,31.0,0.0,7397.0,16920.0,940.0,0.0012273
2142,1977,1977,5,3,12,3,104,104,1,1,1,530,1977,1977,1,2,-9,135265.0,225.0,0.0,10297.0,36053.0,1577.0,0.0034103,625,1977,1977,0,0,-9,197874.0,50.0,0.0,10276.0,16953.0,1601.0,0.0015494
2714,1977,1977,5,3,17,4,33,33,1,1,1,710,1977,1977,1,1,-9,32700000.0,4300.0,23740.0,736859.0,958438.0,115150.0,0.1182982,365,1977,1977,1,1,-9,149000000.0,3900.0,147000.0,1689825.0,259029.0,95626.0,0.1735535
2962,1977,1977,7,3,15,4,2,2,1,1,4,40,1977,1977,1,2,-9,770000.0,200.0,330.0,16463.0,9547.0,2444.0,0.0027822,2,1977,1977,0,0,-9,100925000.0,2060.0,113701.0,2619481.0,220239.0,55713.0,0.1418244
2963,1977,1977,7,3,15,4,2,2,1,1,5,731,1977,1977,1,2,-9,1033658.0,520.0,5400.0,42798.0,16907.0,2292.0,0.0069031,740,1977,1977,0,0,-9,5514055.0,236.0,102405.0,499708.0,113872.0,63382.0,0.0540405
3013,1977,1977,5,3,16,4,3,3,1,1,1,93,1977,1977,1,2,-9,41275.0,6.0,0.0,2409.0,2325.0,573.0,0.0002971,94,1977,1977,0,0,-9,18436.0,5.0,0.0,1555.0,2066.0,237.0,0.0001928
3014,1977,1977,5,3,7,3,8,8,1,1,1,620,1977,1977,1,1,-9,1219182.0,30.0,0.0,11151.0,2422.0,1490.0,0.0012136,616,1977,1977,0,0,-9,121678.0,20.0,156.0,2854.0,5928.0,572.0,0.0006062
3122,1977,1977,7,3,15,4,11,11,1,1,0,160,1977,1977,1,2,-9,1020608.0,155.0,2671.0,55945.0,26862.0,10856.0,0.0061343,365,1977,1977,0,0,-9,149000000.0,3900.0,147000.0,1689825.0,259029.0,95626.0,0.1735535
3126,1977,1977,5,3,17,4,61,61,1,1,1,651,1977,1977,1,2,-9,4715062.0,350.0,266.0,21538.0,37406.0,11854.0,0.0082024,620,1977,1977,0,0,-9,1219182.0,30.0,0.0,11151.0,2422.0,1490.0,0.0012136
3127,1977,1977,5,3,17,4,120,120,1,2,0,560,1977,1977,1,2,-9,1814627.0,67.0,7379.0,108629.0,27032.0,7336.0,0.0072294,551,1977,1977,0,0,-9,70000.0,20.0,0.0,5884.0,5195.0,1399.0,0.0007294
3127,1977,1977,5,3,17,4,120,120,1,2,0,560,1977,1977,1,2,-9,1814627.0,67.0,7379.0,108629.0,27032.0,7336.0,0.0072294,510,1977,1977,0,0,-9,136572.0,31.0,0.0,7397.0,16920.0,940.0,0.0012273
3129,1977,1977,5,3,17,4,4,4,1,1,1,520,1977,1977,1,1,-9,31771.0,53.0,0.0,1594.0,5924.0,311.0,0.0006757,501,1977,1977,0,0,-9,106000.0,13.0,0.0,11140.0,14348.0,1044.0,0.0010799
3602,1977,1977,5,3,16,4,3,3,1,1,1,490,1977,1977,1,2,-9,36173.0,53.0,0.0,8043.0,24017.0,5379.0,0.0024827,551,1977,1977,0,0,-9,70000.0,20.0,0.0,5884.0,5195.0,1399.0,0.0007294
2069,1977,1978,2,3,20,5,386,386,1,2,0,520,1977,1978,1,1,-9,49245.0,53.5,0.0,1683.0,6054.5,321.0,0.00068505,40,1977,1978,0,0,-9,900789.5,205.0,327.0,16208.0,9595.5,2557.5,0.0028287
2069,1977,1978,2,3,20,5,386,386,1,2,1,520,1977,1978,1,1,-9,49245.0,53.5,0.0,1683.0,6054.5,321.0,0.00068505,530,1977,1978,0,0,-9,169081.5,229.0,0.0,10496.5,36512.5,1583.5,0.0034298999999999996
2081,1977,1978,5,3,7,3,212,212,1,1,1,155,1977,1978,1,1,-9,577258.5,111.0,541.5,12814.5,10739.5,5107.5,0.0026446,160,1977,1978,1,1,-9,1256094.5,155.0,2661.0,55844.0,27064.0,11059.0,0.0061517499999999992
2120,1977,1978,5,3,17,4,212,212,1,1,1,130,1977,1978,1,1,-9,178200.0,32.5,0.0,6406.0,7422.0,1948.5,0.0010376,135,1977,1978,0,0,-9,628316.0,125.0,376.5,13412.5,16219.5,6190.0,0.00314605
2192,1977,1978,8,4,17,4,387,387,1,2,1,731,1977,1978,1,3,-9,1088780.0,576.0,5450.0,44289.0,17037.5,2374.5,0.0072098499999999994,732,1977,1978,1,3,-9,1691983.0,600.0,2972.0,54472.0,36690.5,18371.0,0.0109632
2192,1977,1978,8,4,17,4,387,387,1,2,0,731,1977,1978,1,3,-9,1088780.0,576.0,5450.0,44289.0,17037.5,2374.5,0.0072098499999999994,2,1977,1978,0,0,-9,105086000.0,2060.0,119007.5,2616231.5,221412.0,55960.5,0.1407494
2326,1977,1978,6,1,16,4,181,125,1,1,1,110,1977,1978,1,1,-9,12500.0,7.0,0.0,310.0,813.0,0.0,8.61e-05,115,1977,1978,1,1,-9,-4.5,1.0,0.0,229.0,364.5,124.0,5.29e-05
3994,1977,1978,5,1,17,4,286,257,1,1,1,666,1977,1978,1,2,0,3317984.5,179.0,80.0,12576.0,3653.0,1536.5,0.00297415,660,1977,1978,0,0,0,124612.5,9.0,0.0,2881.5,2738.0,719.5,0.00039234999999999997
3131,1977,1979,5,3,18,4,955,955,1,2,1,552,1977,1979,1,2,-9,277179.33333333331,26.333333333333332,750.66666666666663,7071.666666666667,6723.333333333333,1001.3333333333334,0.00099736666666666671,551,1977,1979,0,0,-9,103361.33333333333,16.0,0.0,6026.666666666667,5357.333333333333,1443.0,0.0007115
3131,1977,1979,5,3,18,4,955,955,1,2,0,552,1977,1979,1,2,-9,277179.33333333331,26.333333333333332,750.66666666666663,7071.666666666667,6723.333333333333,1001.3333333333334,0.00099736666666666671,510,1977,1979,0,0,-9,221018.0,49.0,0.0,7532.666666666667,17448.333333333332,1048.0,0.0013798666666666667
3631,1977,1980,1,2,17,4,1265,1265,1,2,1,620,1977,1980,1,1,-9,2424545.5,45.999999999999993,0.0,12494.0,2580.5,1697.4999999999998,0.001642575,483,1977,1980,0,0,-9,45849.75,5.5,0.0,238.0,4344.5,267.74999999999994,0.00027022500000000008
3631,1977,1980,1,2,17,4,1265,1265,1,2,0,620,1977,1980,1,1,-9,2424545.5,46.0,0.0,12494.0,2580.5,1697.5,0.0016425749999999999,220,1978,1980,0,0,-9,22655536.333333332,578.0,23125.666666666664,285683.33333333326,53620.666666666664,10116.333333333334,0.023984966666666666
2174,1978,1978,5,3,16,4,1,1,1,1,2,640,1978,1978,1,1,-9,2727905.0,721.0,1628.0,29747.0,42641.0,10093.0,0.0098639,350,1978,1978,1,1,-9,2118955.0,186.0,1000.0,28269.0,9430.0,1914.0,0.0032906
2174,1978,1978,5,3,16,4,1,1,1,1,1,640,1978,1978,1,1,-9,2727905.0,721.0,1628.0,29747.0,42641.0,10093.0,0.0098639,350,1978,1978,1,1,-9,2118955.0,186.0,1000.0,28269.0,9430.0,1914.0,0.0032906
2346,1978,1978,5,3,17,4,107,107,1,1,1,93,1978,1978,1,2,-9,43000.0,6.0,0.0,2270.0,2410.0,594.0,0.0002943,94,1978,1978,0,0,-9,22054.0,5.0,0.0,1716.0,2115.0,243.0,0.0001947
2715,1978,1978,5,3,17,4,60,60,1,1,1,365,1978,1978,1,1,-9,163000000.0,3900.0,151000.0,1766924.0,261253.0,97367.0,0.1708518,710,1978,1978,1,1,-9,35000000.0,4500.0,31780.0,821876.0,972138.0,119290.0,0.1209893
2743,1978,1978,5,3,8,3,3,3,1,1,1,651,1978,1978,1,2,-9,3322259.0,447.0,602.0,23383.0,38435.0,12001.0,0.008186,620,1978,1978,0,0,-9,2729000.0,50.0,0.0,12466.0,2525.0,1628.0,0.0018233
2965,1978,1978,5,3,15,4,1,1,1,1,5,620,1978,1978,1,2,-9,2729000.0,50.0,0.0,12466.0,2525.0,1628.0,0.0018233,325,1978,1978,0,0,-9,6246318.0,489.0,24283.0,231202.0,56155.0,16144.0,0.0197876
3005,1978,1978,5,3,16,4,4,4,1,1,0,560,1978,1978,1,2,-9,2181013.0,78.0,7903.0,110501.0,27728.0,7609.0,0.0073588,551,1978,1978,0,0,-9,76000.0,14.0,0.0,6014.0,5355.0,1443.0,0.0006905
3009,1978,1978,5,3,7,3,1,1,1,1,1,145,1978,1978,1,1,-9,80800.0,20.0,0.0,2807.0,5108.0,1440.0,0.0006678,155,1978,1978,0,0,-9,629644.0,111.0,574.0,12846.0,10816.0,5203.0,0.0026481
3010,1978,1978,7,1,15,4,3,3,1,1,0,501,1978,1978,1,2,-9,205000.0,13.0,0.0,11511.0,14875.0,1086.0,0.0011205,651,1978,1978,0,0,-9,3322259.0,447.0,602.0,23383.0,38435.0,12001.0,0.008186
3012,1978,1978,5,3,12,3,1,1,2,1,0,220,1978,1978,1,2,-9,18874092.0,581.0,22841.0,278029.0,53376.0,10008.0,0.0237038,540,1978,1978,0,0,-9,-9.0,47.0,10.0,4644.0,6636.0,814.0,0.0009423
3015,1978,1978,5,3,17,4,3,3,1,1,1,552,1978,1978,1,2,-9,261039.0,24.0,778.0,7010.0,6720.0,1029.0,0.0009884,571,1978,1978,0,0,-9,7000.0,1.0,0.0,627.0,763.0,0.0,4.85e-05
3440,1978,1978,5,3,17,4,11,11,1,1,1,666,1978,1978,1,2,-9,2843613.0,179.0,90.0,13011.0,3693.0,1546.0,0.0027336,652,1978,1978,0,0,-9,1165095.0,220.0,0.0,6174.0,8148.0,2516.0,0.002661
3606,1978,1978,5,3,7,3,106,106,1,1,4,365,1978,1978,1,2,-9,163000000.0,3900.0,151000.0,1766924.0,261253.0,97367.0,0.1708518,385,1978,1978,0,0,-9,1307441.0,40.0,812.0,25940.0,4059.0,805.0,0.0016033
3606,1978,1978,5,3,7,3,106,106,1,1,1,365,1978,1978,1,2,-9,163000000.0,3900.0,151000.0,1766924.0,261253.0,97367.0,0.1708518,385,1978,1978,0,0,-9,1307441.0,40.0,812.0,25940.0,4059.0,805.0,0.0016033
2082,1978,1979,5,1,10,3,145,145,1,1,1,160,1978,1979,1,1,-9,2066595.0,155.0,2870.5,57335.5,27470.5,11464.5,0.00635875,155,1978,1979,1,1,-9,790322.5,111.0,615.5,13460.5,10895.5,5298.5,0.0026962
2141,1978,1979,2,2,20,5,238,238,2,1,1,500,1978,1979,1,1,-9,198510.5,6.0,5.0,2618.0,13002.5,522.0,0.00074144999999999994,510,1978,1979,0,0,-9,263241.0,58.0,0.0,7600.5,17712.5,1102.0,0.00145615
2223,1978,1979,4,3,7,3,45,45,1,1,2,365,1978,1979,1,2,-9,171500000.0,3900.0,150000.0,1784072.5,262328.5,97817.0,0.1690886,2,1978,1979,0,0,-9,115763000.0,2046.5,124001.0,2636425.0,223820.0,56455.0,0.13844525000000002
2357,1978,1979,6,1,17,4,259,259,1,1,1,680,1978,1979,1,3,-9,91604.0,20.0,0.0,2877.5,1831.5,274.0,0.00032114999999999997,678,1978,1979,1,3,-9,256349.0,38.0,0.0,16.5,6015.5,155.5,0.000579
2727,1978,1979,5,3,7,3,501,501,1,1,2,365,1978,1979,1,2,-9,171500000.0,3900.0,150000.0,1784072.5,262328.5,97817.0,0.1690886,740,1978,1979,0,0,-9,8843342.0,239.0,106876.5,501798.0,115401.5,64587.0,0.05312575
2727,1978,1979,5,3,7,3,501,501,1,1,3,365,1978,1979,1,2,-9,171500000.0,3900.0,150000.0,1784072.5,262328.5,97817.0,0.1690886,740,1978,1979,0,0,-9,8843342.0,239.0,106876.5,501798.0,115401.5,64587.0,0.05312575
3004,1978,1979,5,3,16,4,299,299,1,1,1,552,1978,1979,1,2,-9,312273.0,31.0,759.0,7141.0,6825.0,1014.0,0.0010305,571,1978,1979,0,0,-9,10000.0,1.5,0.0,656.0,808.5,0.0,5.415e-05
3007,1978,1979,5,1,20,5,332,332,1,2,1,710,1978,1979,1,2,-9,32500000.0,4550.0,33130.0,831883.0,978802.5,124345.0,0.12041924999999999,816,1978,1979,0,0,-9,-9.0,655.0,127.0,11062.5,51942.5,6241.5,0.0089721500000000017
3007,1978,1979,5,1,20,5,332,332,1,2,1,710,1978,1979,1,2,-9,32500000.0,4550.0,33130.0,831883.0,978802.5,124345.0,0.12041924999999999,365,1978,1979,0,0,-9,171500000.0,3900.0,150000.0,1784072.5,262328.5,97817.0,0.1690886
2101,1979,1979,5,3,8,3,1,1,1,1,1,750,1979,1979,1,1,-9,4023901.0,1286.0,10004.0,212871.0,658730.0,70179.0,0.0528225,710,1979,1979,1,1,-9,30000000.0,4600.0,34480.0,841890.0,985467.0,129400.0,0.1198492
2113,1979,1979,5,3,16,4,113,113,1,1,1,645,1979,1979,1,2,-9,2675245.0,444.0,352.0,18157.0,12821.0,8027.0,0.0058809,630,1979,1979,1,2,-9,5462930.0,415.0,1000.0,82654.0,37814.0,12702.0,0.0094861
2225,1979,1979,5,3,7,3,82,82,2,1,2,365,1979,1979,1,2,-9,180000000.0,3900.0,149000.0,1801221.0,263404.0,98267.0,0.1673254,2,1979,1979,0,0,-9,122279000.0,2033.0,123688.0,2659868.0,225055.0,56702.0,0.1372161
2325,1979,1979,5,1,17,4,61,2,1,1,1,91,1979,1979,1,3,-9,33000.0,14.0,0.0,2120.0,3564.0,635.0,0.0003824,93,1979,1979,0,0,-9,42000.0,6.0,0.0,2026.0,2644.0,608.0,0.0002935
2967,1979,1979,5,3,15,4,1,1,1,1,0,135,1979,1979,1,2,-9,535442.0,125.0,436.0,14235.0,16867.0,6643.0,0.0031144,2,1979,1979,0,0,-9,122279000.0,2033.0,123688.0,2659868.0,225055.0,56702.0,0.1372161
2968,1979,1979,5,3,16,4,4,4,1,1,1,20,1979,1979,1,2,-9,4119005.0,79.0,16078.0,288132.0,24202.0,5653.0,0.0117834,2,1979,1979,0,0,-9,122279000.0,2033.0,123688.0,2659868.0,225055.0,56702.0,0.1372161
3000,1979,1979,5,3,14,4,3,3,1,1,1,530,1979,1979,1,2,-9,289855.0,250.0,0.0,10896.0,30421.0,1625.0,0.0032804,625,1979,1979,0,0,-9,329566.0,65.0,0.0,10689.0,18125.0,1943.0,0.001719
3001,1979,1979,5,3,7,3,94,94,1,2,1,620,1979,1979,1,4,-9,3000000.0,51.0,0.0,13149.0,2632.0,1767.0,0.0018352,625,1979,1979,0,0,-9,329566.0,65.0,0.0,10689.0,18125.0,1943.0,0.001719
3001,1979,1979,5,3,7,3,94,94,1,2,1,620,1979,1979,1,4,-9,3000000.0,51.0,0.0,13149.0,2632.0,1767.0,0.0018352,651,1979,1979,0,0,-9,1714530.0,447.0,800.0,25977.0,39492.0,12147.0,0.0076095
3002,1979,1979,5,3,16,4,1,1,1,1,0,552,1979,1979,1,2,-9,363507.0,38.0,740.0,7272.0,6930.0,999.0,0.0010726,540,1979,1979,0,0,-9,529165.0,47.0,10.0,5150.0,6828.0,858.0,0.000951
3021,1979,1979,5,3,7,3,1,1,1,1,0,2,1979,1979,1,2,-9,122279000.0,2033.0,123688.0,2659868.0,225055.0,56702.0,0.1372161,620,1979,1979,0,0,-9,3000000.0,51.0,0.0,13149.0,2632.0,1767.0,0.0018352
3022,1979,1979,5,3,7,3,5,5,1,1,3,840,1979,1979,1,2,-9,764476.0,156.0,400.0,26449.0,46580.0,7183.0,0.0047962,820,1979,1979,0,0,-9,1164996.0,82.0,0.0,11533.0,13435.0,2125.0,0.0019392
3024,1979,1979,5,3,17,4,123,123,1,1,1,615,1979,1979,1,2,-9,727349.0,88.0,450.0,18133.0,18104.0,3620.0,0.002502,600,1979,1979,1,2,-9,928419.0,98.0,5.0,9548.0,18841.0,6666.0,0.0029719
3026,1979,1979,5,3,12,3,14,14,1,1,1,710,1979,1979,1,4,-9,30000000.0,4600.0,34480.0,841890.0,985467.0,129400.0,0.1198492,812,1979,1979,0,0,-9,37875.0,46.0,0.0,1713.0,3161.0,230.0,0.0004885
3607,1979,1979,7,3,15,4,13,13,1,1,1,600,1979,1979,1,2,-9,928419.0,98.0,5.0,9548.0,18841.0,6666.0,0.0029719,230,1979,1979,0,0,-9,3527940.0,374.0,12254.0,103851.0,37183.0,14269.0,0.0117808
3607,1979,1979,7,3,15,4,13,13,1,1,3,600,1979,1979,1,2,-9,928419.0,98.0,5.0,9548.0,18841.0,6666.0,0.0029719,230,1979,1979,0,0,-9,3527940.0,374.0,12254.0,103851.0,37183.0,14269.0,0.0117808
2193,1979,1980,5,3,17,4,647,647,1,2,0,731,1979,1980,1,3,-9,1333414.5,696.0,5750.0,47451.5,17542.0,2708.0,0.0079234,2,1979,1980,0,0,-9,133130000.0,2041.5,112572.0,2622039.0,226390.5,56949.5,0.13516535000000002
2193,1979,1980,5,3,17,4,647,647,1,2,1,731,1979,1980,1,3,-9,1333414.5,696.0,5750.0,47451.5,17542.0,2708.0,0.0079234,732,1979,1980,1,3,-9,3014917.0,619.0,9851.5,64264.5,37829.0,19756.0,0.012950900000000001
2716,1979,1980,5,3,17,4,384,384,1,1,1,365,1979,1980,1,1,-9,190500000.0,3900.0,148500.0,1845509.5,264444.0,99537.0,0.16800910000000002,710,1979,1980,1,1,-9,29250000.0,4625.0,35800.0,835192.5,992172.0,131935.0,0.1196739
3020,1979,1981,7,1,16,4,445,445,1,1,0,630,1979,1981,1,2,-9,2949942.6666666665,326.66666666666669,678.33333333333337,66252.333333333328,39310.333333333336,13624.333333333334,0.0083756333333333335,2,1979,1981,0,0,-9,145382666.66666663,2061.3333333333335,111586.0,2582245.0,227582.33333333334,57241.333333333336,0.13611273333333335
2115,1979,1988,3,1,20,5,3224,3224,1,1,1,645,1979,1988,1,1,-9,10119694.200000005,638.00000000000011,70.2,23005.799999999992,14840.800000000003,10384.5,0.0084199799999999971,630,1979,1988,0,0,-9,9831723.8999999985,348.90000000000015,736.5,68695.2,45006.200000000004,16400.3,0.0096568200000000035
2717,1980,1980,5,3,17,4,25,25,1,1,1,365,1980,1980,1,1,-9,201000000.0,3900.0,148000.0,1889798.0,265484.0,100807.0,0.1686928,710,1980,1980,1,1,-9,28500000.0,4650.0,37120.0,828495.0,998877.0,134470.0,0.1194986
2969,1980,1980,5,3,16,4,1,1,1,1,0,600,1980,1980,1,2,-9,1118030.0,117.0,6.0,9244.0,19332.0,7068.0,0.0031471,40,1980,1980,0,0,-9,1126388.0,220.0,292.0,15706.0,9724.0,3126.0,0.0028998
3016,1980,1980,5,3,7,3,4,4,2,1,1,616,1980,1980,1,2,-9,338701.0,29.0,178.0,3848.0,6392.0,612.0,0.0007206,620,1980,1980,0,0,-9,2750000.0,53.0,0.0,13210.0,2743.0,1905.0,0.0016982
3017,1980,1980,5,3,7,3,46,46,2,1,1,365,1980,1980,1,2,-9,201000000.0,3900.0,148000.0,1889798.0,265484.0,100807.0,0.1686928,630,1980,1980,0,0,-9,3386907.0,305.0,565.0,64862.0,39291.0,13588.0,0.0078179
3108,1980,1980,5,3,16,4,4,4,1,1,3,630,1980,1980,1,2,-9,3386907.0,305.0,565.0,64862.0,39291.0,13588.0,0.0078179,690,1980,1980,0,0,-9,1334054.0,12.0,0.0,39395.0,1370.0,258.0,0.001137
3111,1980,1980,5,3,16,4,1,1,1,1,1,775,1980,1980,1,2,-9,202000.0,179.0,0.0,7174.0,33637.0,4556.0,0.0033567,800,1980,1980,1,2,-9,1096779.0,234.0,450.0,26204.0,46718.0,5189.0,0.0049418
3113,1980,1980,5,3,7,3,1,1,1,1,1,600,1980,1980,1,2,-9,1118030.0,117.0,6.0,9244.0,19332.0,7068.0,0.0031471,615,1980,1980,0,0,-9,890060.0,101.0,370.0,36612.0,18666.0,3889.0,0.0029125
3115,1980,1980,5,3,11,3,1,1,2,1,0,365,1980,1980,1,3,-9,201000000.0,3900.0,148000.0,1889798.0,265484.0,100807.0,0.1686928,698,1980,1980,0,0,-9,1177939.0,15.0,0.0,1214.0,1130.0,0.0,0.0004642
3115,1980,1980,5,3,11,3,1,1,2,1,1,680,1980,1980,1,3,-9,123987.0,23.0,0.0,4032.0,1903.0,277.0,0.0003597,698,1980,1980,0,0,-9,1177939.0,15.0,0.0,1214.0,1130.0,0.0,0.0004642
3118,1980,1980,5,3,11,3,270,270,1,1,1,651,1980,1980,1,2,-9,1522906.0,447.0,800.0,26813.0,40578.0,12273.0,0.0074916,620,1980,1980,0,0,-9,2750000.0,53.0,0.0,13210.0,2743.0,1905.0,0.0016982
3119,1980,1980,5,4,16,4,152,152,1,1,1,600,1980,1980,1,2,-9,1118030.0,117.0,6.0,9244.0,19332.0,7068.0,0.0031471,435,1980,1980,0,0,-9,81006.0,8.0,0.0,305.0,1551.0,110.0,0.0001539
3121,1980,1980,4,3,7,3,1,1,1,1,1,490,1980,1980,1,2,-9,179076.0,26.0,0.0,8930.0,26377.0,5908.0,0.0023883,484,1980,1980,0,0,-9,48980.0,16.0,0.0,465.0,1669.0,597.0,0.0002884
3610,1980,1980,5,3,7,3,1,1,1,1,5,850,1980,1980,1,1,-9,2073746.0,250.0,360.0,84845.0,147490.0,19910.0,0.012599,816,1980,1980,1,1,-9,-9.0,900.0,106.0,11498.0,53732.0,6653.0,0.0108267
2083,1980,1981,5,3,15,4,156,156,1,1,1,155,1980,1981,1,1,-9,1779575.0,116.0,674.0,14158.5,11236.0,5858.0,0.002981,160,1980,1981,1,1,-9,3316873.0,155.0,2472.5,62371.0,28309.5,12169.0,0.0065252999999999995
3105,1980,1981,7,3,15,4,88,88,1,1,0,130,1980,1981,1,2,-9,221048.0,34.5,22.5,9737.5,8072.0,2321.0,0.0011325,2,1980,1981,0,0,-9,156934500.0,2075.5,105535.0,2543433.5,228846.0,57511.0,0.13556105000000002
3107,1980,1981,5,3,7,3,44,44,1,2,1,652,1980,1981,1,2,-9,2312588.0,260.0,0.0,11442.0,8878.5,2911.5,0.0032048,666,1980,1981,0,0,-9,5496568.0,198.5,117.5,11262.5,3913.0,1686.0,0.00325445
3107,1980,1981,5,3,7,3,44,44,1,2,1,652,1980,1981,1,2,-9,2312588.0,260.0,0.0,11442.0,8878.5,2911.5,0.0032048,663,1980,1981,0,0,-9,507483.5,65.5,0.0,2959.0,3001.0,1056.0,0.00087435000000000008
